BNC;G61;OTHERSP;1993;;Tutorial on differentiation. Sample containing about 3943 words speech recorded in educational context;word_measures;1000;1000;3.661111111111111;0.26;1.8044656156748535;1.268206320181489;9.813781191217037;6.993910320234588;9.320453084498988
BNC;G61;OTHERSP;1993;;Tutorial on differentiation. Sample containing about 3943 words speech recorded in educational context;word_measures;2000;2000;3.481578947368421;0.17789473684210527;1.6995178129523991;1.2601919431239368;10.89178370321831;7.232922178673269;10.024135447393968
BNC;G62;OTHERSP;1985;;Oral history project interview. Sample containing about 14821 words speech recorded in leisure context;word_measures;1000;1000;3.5944444444444446;0.26666666666666666;1.86458670578897;1.283406388834119;9.813781191217037;6.818392665648259;9.175266095054102
BNC;G62;OTHERSP;1985;;Oral history project interview. Sample containing about 14821 words speech recorded in leisure context;word_measures;2000;2000;3.6510526315789473;0.2036842105263158;1.7992746099084613;1.2762433367222548;10.89178370321831;7.1045337149613506;9.95135551755854
BNC;G62;OTHERSP;1985;;Oral history project interview. Sample containing about 14821 words speech recorded in leisure context;word_measures;5000;5000;3.6583673469387756;0.15122448979591838;1.7589759279042478;1.2616379228979349;12.258566033889933;7.536366292643881;10.968307695725874
BNC;G62;OTHERSP;1985;;Oral history project interview. Sample containing about 14821 words speech recorded in leisure context;word_measures;10000;10000;3.685656565656566;0.1193939393939394;1.7347830278426406;1.2508356743305922;13.273212809854334;7.845672510790881;11.723830752788253
BNC;G63;OTHERSP;1990;;Oral history project interview. Sample containing about 8182 words speech recorded in leisure context;word_measures;1000;1000;4.014444444444444;0.29;1.8787737580388784;1.2647793186455967;9.813781191217037;7.104400249977118;9.344187518275598
BNC;G63;OTHERSP;1990;;Oral history project interview. Sample containing about 8182 words speech recorded in leisure context;word_measures;2000;2000;3.945263157894737;0.22473684210526315;1.839547973200679;1.25732007779181;10.89178370321831;7.404632364132223;10.186879461483697
BNC;G63;OTHERSP;1990;;Oral history project interview. Sample containing about 8182 words speech recorded in leisure context;word_measures;5000;5000;3.823469387755102;0.15387755102040818;1.7472066117078062;1.2513196770101787;12.258566033889933;7.710794699100472;11.184411281418456
BNC;G64;OTHERSP;1985;;Oral history project interview. Sample containing about 5805 words speech recorded in leisure context;word_measures;1000;1000;3.7577777777777777;0.3322222222222222;2.0005343911796807;1.2657410278171302;9.813781191217037;7.188922103258463;9.391919684536727
BNC;G64;OTHERSP;1985;;Oral history project interview. Sample containing about 5805 words speech recorded in leisure context;word_measures;2000;2000;3.786842105263158;0.24842105263157896;1.8938550028949974;1.2591888398677111;10.89178370321831;7.4668784975653235;10.192501315143884
BNC;G64;OTHERSP;1985;;Oral history project interview. Sample containing about 5805 words speech recorded in leisure context;word_measures;5000;5000;3.840408163265306;0.19795918367346937;1.866458548977971;1.2427102432399988;12.258566033889933;8.006828927093478;11.329633192521175
BNC;G1H;ACPROSE;1992;;Contemporary issues in public disorder. Sample containing about 38729 words from a book (domain: social science);word_measures;1000;1000;5.14;0.4922222222222222;2.4543589075654744;1.2408039719611406;9.813781191217037;7.7746917911232805;9.577672208858656
BNC;G1H;ACPROSE;1992;;Contemporary issues in public disorder. Sample containing about 38729 words from a book (domain: social science);word_measures;2000;2000;5.227894736842106;0.4036842105263158;2.319886271581054;1.234524797424674;10.89178370321831;8.117582601073776;10.4507671183107
BNC;G1H;ACPROSE;1992;;Contemporary issues in public disorder. Sample containing about 38729 words from a book (domain: social science);word_measures;5000;5000;5.2418367346938775;0.3242857142857143;2.184887167140841;1.2202915284782647;12.258566033889933;8.689115455460872;11.629323456101096
BNC;G1H;ACPROSE;1992;;Contemporary issues in public disorder. Sample containing about 38729 words from a book (domain: social science);word_measures;10000;10000;5.2405050505050506;0.26131313131313133;2.0432597846537828;1.2107601720839738;13.273212809854334;9.088117156226048;12.483646471774888
BNC;G1J;ACPROSE;1992;;Public order and private lives. Sample containing about 34787 words from a book (domain: social science);word_measures;1000;1000;4.983333333333333;0.4088888888888889;2.2602657953649765;1.2623495260626079;9.813781191217037;7.330513729754828;9.301418913088076
BNC;G1J;ACPROSE;1992;;Public order and private lives. Sample containing about 34787 words from a book (domain: social science);word_measures;2000;2000;4.982105263157894;0.3368421052631579;2.1311193322390314;1.2436637807637452;10.89178370321831;7.877776589369929;10.267784298156624
BNC;G1J;ACPROSE;1992;;Public order and private lives. Sample containing about 34787 words from a book (domain: social science);word_measures;5000;5000;4.906326530612245;0.23795918367346938;1.9481127347797156;1.2324392857402566;12.258566033889933;8.313440997816937;11.406385589597802
BNC;G1J;ACPROSE;1992;;Public order and private lives. Sample containing about 34787 words from a book (domain: social science);word_measures;10000;10000;4.977676767676767;0.2012121212121212;1.9139315358549358;1.2226819363981487;13.273212809854334;8.693965451452858;12.202501791516193
BNC;G19;ACPROSE;1989;;Public administration in Britain today. Sample containing about 38787 words from a book (domain: world affairs);word_measures;1000;1000;5.772222222222222;0.48;2.3627761697024106;1.2378219903260468;9.813781191217037;7.827910964445948;9.533707990531465
BNC;G19;ACPROSE;1989;;Public administration in Britain today. Sample containing about 38787 words from a book (domain: world affairs);word_measures;2000;2000;5.70578947368421;0.38473684210526315;2.158237146362662;1.2248045554012061;10.89178370321831;8.327866129093076;10.543054672550157
BNC;G19;ACPROSE;1989;;Public administration in Britain today. Sample containing about 38787 words from a book (domain: world affairs);word_measures;5000;5000;5.740612244897959;0.27122448979591834;1.9767806167155506;1.2159247874468568;12.258566033889933;8.751587960975622;11.680432310254412
