COHA;28808;fic;2004;;;word_measures;2000;2000;4.298421052631579;0.42578947368421055;2.3002619924396277;1.2190154118090866;10.89178370321831;8.496062874977909;10.637738606905065
COHA;23815;fic;1964;;;word_measures;2000;2000;4.346842105263158;0.3821052631578947;2.2134043424576517;1.2267782092839479;10.89178370321831;8.27642146024705;10.550915114577913
COHA;448259;mag;1924;;;word_measures;2000;2000;4.69;0.36210526315789476;2.1682503620535134;1.2361705137044188;10.89178370321831;8.06215178490548;10.452068868501243
COHA;474089;mag;1905;;;word_measures;2000;2000;4.74;0.32105263157894737;2.0991013426333667;1.2505080046504737;10.89178370321831;7.726878609868991;10.305656624462843
COHA;431040;mag;1931;;;word_measures;2000;2000;4.623157894736842;0.44263157894736843;2.3518447823077437;1.2216287315636873;10.89178370321831;8.435483432448871;10.5831240801965
COHA;596784;mag;1889;;;word_measures;2000;2000;4.734736842105264;0.3410526315789474;2.1592383741587398;1.249109849110246;10.89178370321831;7.773563105285818;10.384272262442197
COHA;486714;mag;1909;;;word_measures;2000;2000;4.686315789473684;0.4605263157894737;2.5398509546369317;1.2258004247397187;10.89178370321831;8.332229600774564;10.533409861837287
COHA;562169;mag;1893;;;word_measures;2000;2000;4.32578947368421;0.3389473684210526;2.1347448646277187;1.2428718007355928;10.89178370321831;7.89926719088391;10.49276838898161
COHA;30641;fic;2001;;;word_measures;2000;2000;4.328947368421052;0.37315789473684213;2.200475590005517;1.2341813202947376;10.89178370321831;8.104981384681732;10.470043452422969
COHA;775166;nf;1998;;;word_measures;2000;2000;4.952105263157895;0.32263157894736844;2.0160204675048585;1.2365311378985642;10.89178370321831;8.015518178360107;10.390913023693175
COHA;29569;fic;2003;;;word_measures;2000;2000;4.225789473684211;0.40789473684210525;2.228433744236827;1.2194262715429065;10.89178370321831;8.470544983173463;10.607165965245818
COHA;528750;mag;1865;;;word_measures;2000;2000;4.287894736842105;0.4073684210526316;2.3123079390078782;1.2240755372494458;10.89178370321831;8.348705093090619;10.67704449955156
COHA;30986;fic;2003;;;word_measures;2000;2000;4.22;0.3405263157894737;2.0579438338428733;1.2276864678412673;10.89178370321831;8.20248634013529;10.491073354378285
COHA;670076;news;1986;;;word_measures;2000;2000;4.9047368421052635;0.38526315789473686;2.2140369083732367;1.2259236692637208;10.89178370321831;8.297210781317805;10.502038095268245
COHA;23775;fic;1961;;;word_measures;2000;2000;4.356315789473684;0.4036842105263158;2.3102705194801096;1.2254748984426258;10.89178370321831;8.312456183183105;10.575812945078251
COHA;32797;fic;2006;;;word_measures;2000;2000;4.246315789473684;0.38263157894736843;2.262652184441686;1.2339578726142644;10.89178370321831;8.122003029264526;10.475358371263512
COHA;2954;fic;1891;;;word_measures;2000;2000;4.020526315789474;0.32473684210526316;2.0219161104410883;1.2326049960404633;10.89178370321831;8.087138380233194;10.549792422671755
COHA;555409;mag;1846;;;word_measures;2000;2000;4.427894736842105;0.34421052631578947;2.1699994965642695;1.240145819410682;10.89178370321831;7.947136750672256;10.510714185789915
COHA;473583;mag;1902;;;word_measures;2000;2000;4.261578947368421;0.38894736842105265;2.2719784458726644;1.2315041009336711;10.89178370321831;8.173409751715912;10.554693946670934
COHA;748690;nf;1843;;;word_measures;2000;2000;4.548947368421053;0.41368421052631577;2.402979471161962;1.234014806225896;10.89178370321831;8.135280812481652;10.536307137526187
COHA;614433;news;1995;;;word_measures;2000;2000;4.841052631578948;0.43473684210526314;2.3303123564273123;1.2204052617400885;10.89178370321831;8.466244108040312;10.567721420906201
COHA;490702;mag;1970;;;word_measures;2000;2000;4.582105263157895;0.40157894736842104;2.270770515576005;1.2265851708501574;10.89178370321831;8.297697646299527;10.542050246629463
COHA;473597;mag;1902;;;word_measures;2000;2000;4.63;0.37894736842105264;2.231041303649545;1.2353475885838268;10.89178370321831;8.089291130940568;10.480850609632508
COHA;487358;mag;1935;;;word_measures;2000;2000;4.869473684210527;0.41736842105263156;2.349514790996909;1.229514237716794;10.89178370321831;8.243477233078536;10.539692051388995
COHA;24505;fic;1968;;;word_measures;2000;2000;4.453157894736842;0.3757894736842105;2.1691570130735642;1.2316028305143119;10.89178370321831;8.172948918201975;10.501305944961057
COHA;431240;mag;1942;;;word_measures;2000;2000;5.07;0.38421052631578945;2.256368053331971;1.2360775444656609;10.89178370321831;8.07648232077865;10.416673304111466
COHA;490813;mag;1979;;;word_measures;2000;2000;4.383157894736842;0.3910526315789474;2.1834677117317915;1.22046058781445;10.89178370321831;8.426436052799978;10.607113491355848
COHA;43528;fic;1998;;;word_measures;2000;2000;4.345789473684211;0.3821052631578947;2.192911055460572;1.226009940430522;10.89178370321831;8.297088319294398;10.555570075803086
